cfg_name,model,exptype,diffinit,t,setting,th_seed,th_ri,attack_acc_with_same_ri,epsilon_with_same_ri,attack_seed,attack_ri,attack_acc_with_diff_ri,epsilon_with_diff_ri
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,1897,5437,0.5245,0.0980785458509067,1897,12261,0.52875,0.11512699159826739
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,74057,12261,0.53605,0.1444506525030605,74057,5437,0.5351,0.14063131662071995
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,5689,12261,0.5282,0.1129198328894571,5689,5437,0.53475,0.13922445244015474
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,21322,5437,0.53925,0.15732368871933314,21322,12261,0.53795,0.15209250870586888
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,85626,5437,0.52605,0.10429443435524621,97502,12261,0.5285,0.11412370323677999
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,29249,5437,0.5295,0.11813720601602666,29249,12261,0.53095,0.12395848227789469
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,46642,12261,0.5356,0.14264136399328095,46642,5437,0.53335,0.13359835705973616
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,11025,5437,0.5294,0.11773581349973865,68927,12261,0.5268,0.10730283776489447
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,58608,5437,0.527,0.10810516004942952,58608,12261,0.52445,0.09787806547921823
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,85746,12261,0.53085,0.12355694872352349,85746,5437,0.5206,0.08244667056018082
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,58608,12261,0.52575,0.10309120576768582,67424,5437,0.52685,0.10750341509129507
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,70972,12261,0.5264,0.10569829644131144,70972,5437,0.5234,0.09366842543140366
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,62812,12261,0.53885,0.15571386936111306,62812,5437,0.53385,0.13560742988160898
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,56143,12261,0.51045,0.04180608781494393,96079,5437,0.5,0.0
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,24898,12261,0.53355,0.13440195365560373,19287,5437,0.53855,0.1545066370851933
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,86542,5437,0.53895,0.15611630524248743,86542,12261,0.5364,0.14585803994192678
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,96502,5437,0.5361,0.1446516990757942,96502,12261,0.54115,0.16497314547613337
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,42393,5437,0.53235,0.12958101488005522,48704,12261,0.5307,0.12295466703347717
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,82666,12261,0.5253,0.10128650240264353,82666,5437,0.53415,0.13681300449546255
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,85626,12261,0.53375,0.13520559358480871,85626,5437,0.5248,0.09928146958144439
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,12397,12261,0.53135,0.12556471662620927,9940,5437,0.5352,0.14103330327631733
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,67424,5437,0.51785,0.07143035607849452,67424,12261,0.5277,0.11091356350955048
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,32305,12261,0.53965,0.15893371153750036,32305,5437,0.5296,0.11853860803838112
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,13432,12261,0.53485,0.13962639953757233,21522,5437,0.5317,0.12697030432079653
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,67759,5437,0.52515,0.10068497137982282,67759,12261,0.53045,0.12195091365465785
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,17271,5437,0.53165,0.12676949844195545,17271,12261,0.5265,0.10609941894789715
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,2213,5437,0.5287,0.11492632931171919,5524,12261,0.53025,0.12114795515121717
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,79427,12261,0.53255,0.13038439875184998,79427,5437,0.5358,0.14344546327017188
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,30496,12261,0.52925,0.11713374247771273,55884,5437,0.53595,0.1440485680961269
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,55884,5437,0.5373,0.14947770182182182,55884,12261,0.54075,0.16336234073793302
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,11506,5437,0.5411,0.16477178324790184,92583,12261,0.53465,0.13882251657094605
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,75534,5437,0.52705,0.1083057460420188,75534,12261,0.5375,0.1502822030493379
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,17485,12261,0.5397,0.15913497880140118,17485,5437,0.5391,0.15671998273116056
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,18192,12261,0.526,0.10409389104263336,20199,5437,0.4971,-0.011600130077292208
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,84908,5437,0.5274,0.1097099091663787,84908,12261,0.5318,0.12737192375210918
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,79427,5437,0.538,0.15229366908004574,79427,12261,0.5396,0.15873244748587312
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,43545,5437,0.52825,0.11312047224750651,5521,12261,0.53405,0.13641113530404003
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,21872,5437,0.5295,0.11813720601602666,21872,12261,0.5237,0.09487109347862757
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,67759,12261,0.51825,0.07303244402141323,91260,5437,0.53215,0.1287776727651314
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,18408,5437,0.5386,0.15470783463784515,18408,12261,0.53715,0.14887435759933124
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,6066,12261,0.52575,0.10309120576768582,6066,5437,0.52925,0.11713374247771273
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,68536,12261,0.53335,0.13359835705973616,11025,5437,0.53235,0.12958101488005522
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,28853,5437,0.53515,0.1408323085285177,28853,12261,0.54165,0.16698695198379165
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,1297,5437,0.53595,0.1440485680961269,50627,12261,0.52825,0.11312047224750651
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,85270,5437,0.53145,0.1259663004097579,85270,12261,0.53415,0.13681300449546255
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,52911,5437,0.5267,0.1069016895771412,52911,12261,0.5257,0.1028906749418661
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,21360,5437,0.5399,0.1599400800628185,71886,12261,0.5413,0.16557725219980585
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,68536,5437,0.531,0.12415925279565966,68536,12261,0.53465,0.13882251657094605
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,37792,5437,0.5315,0.1261670961035256,8390,12261,0.52955,0.11833790583690346
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,75534,5437,0.5316,0.12656869511552793,75534,12261,0.53945,0.1581286745631044
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,91260,12261,0.5185,0.07403379643140172,91260,5437,0.53165,0.12676949844195545
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,8688,12261,0.5384,0.1539030631366282,31259,5437,0.54045,0.16215437605809346
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,2506,12261,0.54185,0.16779256895778227,2506,5437,0.5292,0.11693305685467896
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,82666,12261,0.52945,0.11793650857166642,39284,5437,0.51475,0.05901712385877944
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,39588,12261,0.53075,0.12315542511674749,39588,5437,0.53065,0.12275391142483057
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,11815,12261,0.53625,0.14525485632058188,11815,5437,0.53685,0.14766775018010822
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,43068,5437,0.52505,0.10028396081581097,1638,12261,0.53385,0.13560742988160898
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,25708,12261,0.53425,0.13721488471755916,25708,5437,0.53115,0.12476157936038838
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,12306,5437,0.5437,0.17524713621851792,18192,12261,0.53385,0.13560742988160898
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,72911,5437,0.5433,0.17363493336652414,72911,12261,0.5387,0.15511023912271302
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,96079,12261,0.5082,0.032802941103971514,96079,5437,0.5,0.0
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,28648,5437,0.5269,0.10770399457813785,55974,12261,0.5312,0.12496235989942123
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,45637,12261,0.54275,0.17141852148742603,45637,5437,0.53895,0.15611630524248743
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,41136,12261,0.5301,0.12054576188499039,48704,5437,0.533,0.13219216649694737
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,94589,5437,0.54185,0.16779256895778227,94589,12261,0.53565,0.14284238448654965
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,11506,12261,0.52865,0.11472566933637605,11506,5437,0.5384,0.1539030631366282
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,36094,12261,0.5309,0.12375771425521365,60752,5437,0.5355,0.14223933163391023
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,54584,12261,0.5319,0.1277735534422471,54584,5437,0.5308,0.12335618567873234
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,57676,12261,0.5354,0.14183731074994324,95574,5437,0.53485,0.13962639953757233
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,92274,12261,0.5389,0.15591508572679139,92274,5437,0.52905,0.11633101408134469
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,24384,5437,0.53425,0.13721488471755916,24384,12261,0.53415,0.13681300449546255
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,39978,5437,0.54,0.16034265007517948,19184,12261,0.53275,0.1311878246430541
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,31497,12261,0.53925,0.15732368871933314,31497,5437,0.5358,0.14344546327017188
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,36531,5437,0.5201,0.08044335191482692,53741,12261,0.53215,0.1287776727651314
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,52022,5437,0.5259,0.10369281068722609,52022,12261,0.53975,0.1593362492817293
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,54584,5437,0.5443,0.17766586717031746,54584,12261,0.54225,0.16940396615236378
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,54224,12261,0.5418,0.16759115963159935,79993,5437,0.53095,0.12395848227789469
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,38963,5437,0.51205,0.048209334933976444,38963,12261,0.51005,0.04020541504670041
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,71886,5437,0.52495,0.09988295830819198,70972,12261,0.52285,0.09146370918133506
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,30496,12261,0.53835,0.15370187804308902,30496,5437,0.5355,0.14223933163391023
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,60051,5437,0.51795,0.0718308693937217,60051,12261,0.5276,0.11051233651995208
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,94951,12261,0.5337,0.1350046795256238,25708,5437,0.54115,0.16497314547613337
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,33857,12261,0.53195,0.12797437214462146,33857,5437,0.53405,0.13641113530404003
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,58197,5437,0.5288,0.11532765620009981,40024,12261,0.5233,0.09326755116738211
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,2674,5437,0.52885,0.11552832312129686,2674,12261,0.52525,0.10108599003271444
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,71163,5437,0.5322,0.12897850439351025,71163,12261,0.53445,0.13801867838541584
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,64007,12261,0.53025,0.12114795515121717,32358,5437,0.5264,0.10569829644131144
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,40024,5437,0.52915,0.11673237358366119,40024,12261,0.5223,0.08925921504633688
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,57873,5437,0.54125,0.16537587994791958,67907,12261,0.53525,0.14123430086823877
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,52484,12261,0.53415,0.13681300449546255,52484,5437,0.53905,0.15651875374052365
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,38276,5437,0.53425,0.13721488471755916,38276,12261,0.53365,0.13480376818710138
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,30158,12261,0.5273,0.10930870873723347,43545,5437,0.52695,0.10790457622949266
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,39283,12261,0.5277,0.11091356350955048,39283,5437,0.53175,0.1271711127561484
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,77060,12261,0.5416,0.16678555619753527,11495,5437,0.5403,0.1615504380378378
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,24898,5437,0.53005,0.12034503565279624,24898,12261,0.53095,0.12395848227789469
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,9366,5437,0.53305,0.1323930428407573,9366,12261,0.53545,0.14203831975956246
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,67950,5437,0.54655,0.18674078484626766,61803,12261,0.5348,0.13942542458327906
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,57864,12261,0.5295,0.11813720601602666,57864,5437,0.5309,0.12375771425521365
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,15124,5437,0.53065,0.12275391142483057,6603,12261,0.53075,0.12315542511674749
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,22579,5437,0.5341,0.1366120685229737,22579,12261,0.5297,0.11894001959947859
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,17271,5437,0.53575,0.14324443412087098,17271,12261,0.5371,0.14867324887418884
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,9446,5437,0.53425,0.13721488471755916,9446,12261,0.535,0.1402293413086503
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,19287,12261,0.5371,0.14867324887418884,63665,5437,0.5323,0.12938017544687108
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,43545,5437,0.5139,0.05561432994677411,49036,12261,0.5235,0.0940693072163347
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,28896,5437,0.5275,0.11011111841642401,28896,12261,0.5261,0.10449497976321898
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,99300,5437,0.53,0.12014431184206341,99300,12261,0.54,0.16034265007517948
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,86542,12261,0.53945,0.1581286745631044,30496,5437,0.53695,0.1480699406879476
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,3228,12261,0.52325,0.09306711684558067,3228,5437,0.5356,0.14264136399328095
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,34726,12261,0.5361,0.1446516990757942,95574,5437,0.53585,0.14364649531306467
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,84908,5437,0.5344,0.13781772580520782,84908,12261,0.54015,0.16094652941428733
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,9558,12261,0.52475,0.09908097733220407,9558,5437,0.5232,0.09286668439184886
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,22756,5437,0.5264,0.10569829644131144,22756,12261,0.534,0.13621020483454901
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,24707,12261,0.5389,0.15591508572679139,99300,5437,0.5305,0.12215165940572002
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,47934,12261,0.53955,0.15853118664236643,24384,5437,0.53495,0.14002835789613974
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,19679,5437,0.5259,0.10369281068722609,19679,12261,0.5294,0.11773581349973865
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,61701,12261,0.5414,0.16598000675639674,61701,5437,0.53895,0.15611630524248743
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,48704,5437,0.5377,0.15108675282145242,6746,12261,0.5262,0.10489607688150718
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,73319,5437,0.5396,0.15873244748587312,73319,12261,0.5388,0.15551265614130466
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,68927,5437,0.54545,0.18230322347589853,79882,12261,0.5404,0.16195306011144323
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,24384,12261,0.52455,0.09827902819204118,24384,5437,0.53085,0.12355694872352349
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,56886,12261,0.5275,0.11011111841642401,56886,5437,0.5328,0.13138868771216228
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,21360,5437,0.5377,0.15108675282145242,21360,12261,0.5287,0.11492632931171919
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,97502,12261,0.5263,0.10529718243002721,38963,5437,0.53725,0.14927658406901306
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,94589,12261,0.5332,0.1329956878921527,25708,5437,0.53105,0.12436002581260117
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,34975,12261,0.5257,0.1028906749418661,34975,5437,0.53525,0.14123430086823877
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,44242,12261,0.5384,0.1539030631366282,44242,5437,0.5366,0.14666232599324786
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,91260,12261,0.53845,0.15410425133872926,99750,5437,0.535,0.1402293413086503
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,44242,5437,0.53215,0.1287776727651314,44242,12261,0.52915,0.11673237358366119
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,63665,12261,0.5232,0.09286668439184886,45704,5437,0.53,0.12014431184206341
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,27943,5437,0.53995,0.16014136345039862,27943,12261,0.5379,0.15189135140297633
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,79923,12261,0.5344,0.13781772580520782,79923,5437,0.54035,0.16175174743941087
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,63665,12261,0.5337,0.1350046795256238,71163,5437,0.5318,0.12737192375210918
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,22406,5437,0.5378,0.15148904599448368,22406,12261,0.53405,0.13641113530404003
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,46642,5437,0.5297,0.11894001959947859,35423,12261,0.5309,0.12375771425521365
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,83745,12261,0.5313,0.125363928528237,83745,5437,0.52805,0.11231792842153007
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,78461,5437,0.5381,0.15269599905881429,78461,12261,0.5421,0.16879966660324283
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,37553,5437,0.5327,0.13098696421657285,37553,12261,0.5372,0.14907546932956098
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,37553,5437,0.5401,0.1607452330529674,1526,12261,0.5406,0.16275834358734925
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,56886,5437,0.5397,0.15913497880140118,84435,12261,0.53905,0.15651875374052365
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,91260,12261,0.52735,0.10950930785122995,91260,5437,0.52795,0.11191667007399796
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,49036,5437,0.5162,0.06482268910858655,49036,12261,0.5232,0.09286668439184886
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,44777,5437,0.5309,0.12375771425521365,44777,12261,0.5382,0.15309834137241043
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,61701,12261,0.53775,0.1512878978806051,58197,5437,0.53745,0.1500810732017448
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,84908,12261,0.52805,0.11231792842153007,21303,5437,0.53285,0.1315895534280007
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,28648,5437,0.52955,0.11833790583690346,28648,12261,0.52895,0.115929663938107
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,85918,5437,0.5371,0.14867324887418884,85918,12261,0.5398,0.15953752298263865
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,94951,12261,0.53315,0.13279480353425369,94951,5437,0.52665,0.10670111870765046
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,72911,5437,0.53715,0.14887435759933124,50627,12261,0.53515,0.1408323085285177
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,6603,12261,0.53865,0.15490903531563652,73319,5437,0.53905,0.15651875374052365
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,94698,5437,0.5476,0.19097834917232828,94698,12261,0.54785,0.19198754366491294
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,20760,5437,0.5387,0.15511023912271302,20760,12261,0.5332,0.1329956878921527
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,91199,12261,0.53705,0.1484721431500001,91199,5437,0.53585,0.14364649531306467
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,1842,12261,0.52845,0.11392305246546239,68927,5437,0.5351,0.14063131662071995
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,78461,12261,0.53185,0.12757273731277596,83746,5437,0.5218,0.08725531767840393
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,79770,12261,0.52415,0.09667522438022937,79770,5437,0.51765,0.07062934659555982
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,95436,12261,0.53835,0.15370187804308902,95436,5437,0.542,0.1683968173254614
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,79993,12261,0.52825,0.11312047224750651,79993,5437,0.5235,0.0940693072163347
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,38705,12261,0.53245,0.12998270157993688,32041,5437,0.5383,0.15350069605396838
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,1426,5437,0.5241,0.09647475768105589,89680,12261,0.53385,0.13560742988160898
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,45232,12261,0.52825,0.11312047224750651,45232,5437,0.52565,0.10269014618295381
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,24707,5437,0.5309,0.12375771425521365,24707,12261,0.5346,0.13862155283662708
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,94589,12261,0.5437,0.17524713621851792,94589,5437,0.53875,0.15531144606322042
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,68585,12261,0.53815,0.15289716867168815,10051,5437,0.5403,0.1615504380378378
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,99300,5437,0.5286,0.11452501166815794,69878,12261,0.53585,0.14364649531306467
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,10051,12261,0.52745,0.10991051268675249,10051,5437,0.5308,0.12335618567873234
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,72085,12261,0.53935,0.15772617526649702,72085,5437,0.5397,0.15913497880140118
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,87124,12261,0.52935,0.11753512079615952,87124,5437,0.52705,0.1083057460420188
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,76078,12261,0.5362,0.14505380098042764,3207,5437,0.53525,0.14123430086823877
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,97502,12261,0.52905,0.11633101408134469,66413,5437,0.53425,0.13721488471755916
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,60242,12261,0.54495,0.1802867443119561,60242,5437,0.53725,0.14927658406901306
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,33981,5437,0.53435,0.13761677600323882,33981,12261,0.53405,0.13641113530404003
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,1693,12261,0.53655,0.14646125005129462,1693,5437,0.52805,0.11231792842153007
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,22579,5437,0.53685,0.14766775018010822,83745,12261,0.53505,0.14043032754880402
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,39588,12261,0.525,0.10008345855698263,27476,5437,0.53455,0.1384205918970098
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,43634,5437,0.52315,0.0926662538021349,43634,12261,0.53165,0.12676949844195545
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,69878,5437,0.5352,0.14103330327631733,69878,12261,0.53225,0.1291793386193899
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,9366,5437,0.52445,0.09787806547921823,9366,12261,0.52835,0.11352175779117753
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,6200,12261,0.53,0.12014431184206341,57873,5437,0.53855,0.1545066370851933
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,60051,12261,0.5316,0.12656869511552793,39588,5437,0.53095,0.12395848227789469
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,2637,12261,0.53645,0.14605910702976369,2637,5437,0.53585,0.14364649531306467
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,8390,5437,0.53005,0.12034503565279624,8390,12261,0.529,0.1161303378418818
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,76078,12261,0.5363,0.14545591459146434,76078,5437,0.53625,0.14525485632058188
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,18192,5437,0.53225,0.1291793386193899,59063,12261,0.53195,0.12797437214462146
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,43068,5437,0.5372,0.14907546932956098,33981,12261,0.53405,0.13641113530404003
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,46642,12261,0.52995,0.11994359044870426,46642,5437,0.53495,0.14002835789613974
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,1426,12261,0.53115,0.12476157936038838,1426,5437,0.5369,0.14786884394181762
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,28317,5437,0.53735,0.14967882259212298,28317,12261,0.53675,0.14726557159342105
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,74057,12261,0.53335,0.13359835705973616,5521,5437,0.52855,0.11432435630298562
cifar10_cnn,cnn_cifar,vsvi,True,2000,noiseless,79923,5437,0.53,0.12014431184206341,1638,12261,0.5288,0.11532765620009981
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,76936,12261,0.53755,0.15048333593096797,76936,5437,0.5373,0.14947770182182182
cifar10_cnn,cnn_cifar,fsvi,True,2000,noiseless,18060,5437,0.53435,0.13761677600323882,18060,12261,0.5378,0.15148904599448368
cifar10_cnn,cnn_cifar,fsfi,False,2000,noiseless,68585,12261,0.527,0.10810516004942952,68585,5437,0.52375,0.09507154479543695
cifar10_cnn,cnn_cifar,vsfi,False,2000,noiseless,67759,5437,0.5353,0.14143530130840293,44777,12261,0.5378,0.15148904599448368
